episode,frames,pipes
23589,159,3
23590,174,3
23591,246,5
23592,436,10
23593,41,0
23594,133,2
23595,61,0
23596,299,7
23597,61,0
23598,41,0
23599,61,0
23600,40,0
23601,61,0
23602,133,2
23603,174,3
23604,585,14
23605,61,0
23606,61,0
23607,100,1
23608,61,0
23609,436,10
23610,142,3
23611,287,6
23612,210,4
23613,133,2
23614,97,1
23615,210,4
23616,97,1
23617,174,3
23618,270,6
23619,181,4
23620,174,3
23621,139,3
23622,56,0
23623,174,3
23624,133,2
23625,298,7
23626,287,6
23627,173,3
23628,214,5
23629,97,1
23630,61,0
23631,174,3
23632,137,3
23633,178,4
23634,61,0
23635,213,4
23636,97,1
23637,359,8
23638,359,8
23639,250,6
23640,61,0
23641,61,0
23642,222,5
23643,323,7
23644,61,0
23645,210,4
23646,405,10
23647,39,0
23648,174,3
23649,62,0
23650,174,3
23651,272,6
23652,39,0
23653,174,3
23654,210,4
23655,287,6
23656,174,3
23657,97,1
23658,61,0
23659,174,3
23660,61,0
23661,61,0
23662,400,9
23663,287,6
23664,133,2
23665,133,2
23666,61,0
23667,852,21
23668,61,0
23669,299,7
23670,174,3
23671,436,10
23672,174,3
23673,211,4
23674,210,4
23675,133,2
23676,287,6
23677,246,5
23678,157,3
23679,40,0
23680,42,0
23681,359,8
23682,323,7
23683,182,4
23684,63,0
23685,133,2
23686,61,0
23687,61,0
23688,133,2
23689,97,1
23690,156,3
23691,246,5
23692,287,6
23693,174,3
23694,61,0
23695,61,0
23696,407,10
23697,133,2
23698,383,9
23699,43,0
23700,188,4
23701,61,0
23702,174,3
23703,133,2
23704,61,0
23705,400,9
23706,585,14
23707,97,1
23708,61,0
23709,61,0
23710,61,0
23711,77,1
23712,271,6
23713,133,2
23714,133,2
23715,270,6
23716,326,7
23717,246,5
23718,223,5
23719,97,1
23720,50,0
23721,174,3
23722,174,3
23723,246,5
23724,40,0
23725,206,4
23726,61,0
23727,287,6
23728,210,4
23729,97,1
23730,97,1
23731,255,6
23732,97,1
23733,61,0
23734,61,0
23735,210,4
23736,40,0
23737,246,5
23738,61,0
23739,61,0
23740,61,0
23741,698,17
23742,56,0
23743,323,7
23744,97,1
23745,61,0
23746,70,1
23747,246,5
23748,158,3
23749,69,1
23750,210,4
23751,72,1
23752,106,2
23753,61,0
23754,246,5
23755,323,7
23756,138,3
23757,61,0
23758,61,0
23759,61,0
23760,448,11
23761,45,0
23762,61,0
23763,97,1
23764,61,0
23765,97,1
23766,61,0
23767,61,0
23768,67,1
23769,97,1
23770,61,0
23771,61,0
23772,42,0
23773,97,1
23774,246,5
23775,142,3
23776,61,0
23777,40,0
23778,61,0
23779,61,0
23780,359,8
23781,61,0
23782,61,0
23783,614,15
23784,61,0
23785,61,0
23786,61,0
23787,61,0
23788,698,17
23789,61,0
23790,147,3
23791,157,3
23792,61,0
23793,61,0
23794,174,3
23795,61,0
23796,287,6
23797,61,0
23798,97,1
23799,133,2
23800,61,0
23801,133,2
23802,61,0
23803,61,0
23804,61,0
23805,40,0
23806,160,3
23807,61,0
23808,210,4
23809,61,0
23810,61,0
23811,246,5
23812,436,10
23813,174,3
23814,97,1
23815,186,4
23816,61,0
23817,246,5
23818,400,9
23819,76,1
23820,61,0
23821,133,2
23822,210,4
23823,97,1
23824,86,1
23825,137,3
23826,359,8
23827,61,0
23828,61,0
23829,97,1
23830,586,14
23831,139,3
23832,97,1
23833,174,3
23834,61,0
23835,70,1
23836,174,3
23837,61,0
23838,97,1
23839,323,7
23840,300,7
23841,61,0
23842,97,1
23843,107,2
23844,61,0
23845,61,0
23846,210,4
23847,210,4
23848,513,12
23849,44,0
23850,811,20
23851,133,2
23852,142,3
23853,97,1
23854,61,0
23855,97,1
23856,61,0
23857,174,3
23858,71,1
23859,174,3
23860,174,3
23861,62,0
23862,61,0
23863,41,0
23864,323,7
23865,210,4
23866,155,3
23867,436,10
23868,246,5
23869,210,4
23870,174,3
23871,210,4
23872,61,0
23873,965,24
23874,61,0
23875,174,3
23876,222,5
23877,174,3
23878,61,0
23879,40,0
23880,253,6
23881,133,2
23882,287,6
23883,226,5
23884,97,1
23885,61,0
23886,61,0
23887,56,0
23888,159,3
23889,210,4
23890,137,3
23891,61,0
23892,61,0
23893,61,0
23894,133,2
23895,61,0
23896,133,2
23897,174,3
23898,513,12
23899,61,0
23900,61,0
23901,97,1
23902,61,0
23903,246,5
23904,97,1
23905,436,10
23906,43,0
23907,246,5
23908,323,7
23909,97,1
23910,438,10
23911,210,4
23912,174,3
23913,440,11
23914,270,6
23915,175,3
23916,40,0
23917,174,3
23918,108,2
23919,61,0
23920,97,1
23921,400,9
23922,210,4
23923,626,15
23924,210,4
23925,101,2
23926,174,3
23927,210,4
23928,323,7
23929,662,16
23930,41,0
23931,133,2
23932,626,15
23933,436,10
23934,513,12
23935,133,2
23936,513,12
23937,61,0
23938,133,2
23939,215,5
23940,246,5
23941,41,0
23942,61,0
23943,65,1
23944,287,6
23945,470,11
23946,246,5
23947,133,2
23948,210,4
23949,97,1
23950,97,1
23951,97,1
23952,61,0
23953,174,3
23954,133,2
23955,133,2
23956,359,8
23957,61,0
23958,111,2
23959,97,1
23960,43,0
23961,133,2
23962,188,4
23963,359,8
23964,61,0
23965,395,9
23966,133,2
23967,61,0
23968,171,3
23969,97,1
23970,246,5
23971,61,0
23972,436,10
23973,210,4
23974,97,1
23975,1078,27
23976,133,2
23977,61,0
23978,61,0
23979,174,3
23980,436,10
23981,211,4
23982,133,2
23983,287,6
23984,45,0
23985,174,3
23986,61,0
23987,61,0
23988,222,5
23989,146,3
23990,924,23
23991,246,5
23992,256,6
23993,61,0
23994,61,0
23995,133,2
23996,174,3
23997,61,0
23998,133,2
23999,40,0
24000,275,6
24001,61,0
24002,97,1
24003,246,5
24004,54,0
24005,109,2
24006,61,0
24007,43,0
24008,68,1
24009,61,0
24010,74,1
24011,287,6
24012,133,2
24013,159,3
24014,61,0
24015,323,7
24016,61,0
24017,174,3
24018,400,9
24019,210,4
24020,61,0
24021,97,1
24022,97,1
24023,61,0
24024,61,0
24025,174,3
24026,70,1
24027,61,0
24028,61,0
24029,97,1
24030,113,2
24031,174,3
24032,210,4
24033,97,1
24034,210,4
24035,133,2
24036,61,0
24037,620,15
24038,133,2
24039,61,0
24040,210,4
24041,287,6
24042,246,5
24043,174,3
24044,40,0
24045,61,0
24046,61,0
24047,359,8
24048,97,1
24049,43,0
24050,61,0
24051,133,2
24052,246,5
24053,174,3
24054,436,10
24055,210,4
24056,210,4
24057,359,8
24058,61,0
24059,97,1
24060,65,1
24061,61,0
24062,246,5
24063,97,1
24064,626,15
24065,113,2
24066,97,1
24067,101,2
24068,174,3
24069,41,0
24070,61,0
24071,61,0
24072,262,6
24073,139,3
24074,174,3
24075,290,6
24076,61,0
24077,287,6
24078,225,5
24079,61,0
24080,134,2
24081,323,7
24082,75,1
24083,61,0
24084,61,0
24085,61,0
24086,75,1
24087,43,0
24088,274,6
24089,61,0
24090,384,9
24091,61,0
24092,174,3
24093,97,1
24094,61,0
24095,90,1
24096,103,2
24097,246,5
24098,97,1
24099,97,1
24100,61,0
24101,61,0
24102,287,6
24103,133,2
24104,133,2
24105,61,0
24106,61,0
24107,61,0
24108,400,9
24109,400,9
24110,61,0
24111,61,0
24112,359,8
24113,61,0
24114,400,9
24115,159,3
24116,97,1
24117,61,0
24118,61,0
24119,327,8
24120,97,1
24121,287,6
24122,61,0
24123,133,2
24124,287,6
24125,97,1
24126,174,3
24127,400,9
24128,174,3
24129,61,0
24130,174,3
24131,174,3
24132,61,0
24133,662,16
24134,133,2
24135,174,3
24136,186,4
24137,61,0
24138,61,0
24139,63,0
24140,61,0
24141,97,1
24142,61,0
24143,41,0
24144,297,7
24145,61,0
24146,61,0
24147,448,11
24148,174,3
24149,97,1
24150,75,1
24151,210,4
24152,174,3
24153,61,0
24154,61,0
24155,61,0
24156,97,1
24157,61,0
24158,255,6
24159,133,2
24160,323,7
24161,61,0
24162,287,6
24163,186,4
24164,157,3
24165,61,0
24166,43,0
24167,97,1
24168,61,0
24169,246,5
24170,97,1
24171,61,0
24172,139,3
24173,256,6
24174,246,5
24175,61,0
24176,97,1
24177,75,1
24178,513,12
24179,210,4
24180,61,0
24181,97,1
24182,133,2
24183,100,1
24184,223,5
24185,61,0
24186,61,0
24187,102,2
24188,61,0
24189,210,4
24190,73,1
24191,61,0
24192,61,0
24193,181,4
24194,133,2
24195,330,8
24196,888,22
24197,133,2
24198,400,9
24199,61,0
24200,626,15
24201,359,8
24202,97,1
24203,97,1
24204,61,0
24205,133,2
24206,142,3
24207,138,3
24208,61,0
24209,146,3
24210,97,1
24211,61,0
24212,97,1
24213,138,3
24214,61,0
24215,224,5
24216,138,3
24217,97,1
24218,97,1
24219,61,0
24220,61,0
24221,359,8
24222,61,0
24223,323,7
24224,174,3
24225,133,2
24226,61,0
24227,112,2
24228,61,0
24229,65,1
24230,61,0
24231,61,0
24232,210,4
24233,287,6
24234,106,2
24235,61,0
24236,372,9
24237,61,0
24238,287,6
24239,73,1
24240,61,0
24241,179,4
24242,133,2
24243,174,3
24244,210,4
24245,61,0
24246,97,1
24247,61,0
24248,133,2
24249,61,0
24250,246,5
24251,61,0
24252,108,2
24253,61,0
24254,61,0
24255,323,7
24256,97,1
24257,222,5
24258,246,5
24259,666,17
24260,133,2
24261,136,2
24262,61,0
24263,400,9
24264,61,0
24265,739,18
24266,133,2
24267,323,7
24268,174,3
24269,400,9
24270,323,7
24271,40,0
24272,246,5
24273,97,1
24274,41,0
24275,97,1
24276,41,0
24277,174,3
24278,39,0
24279,287,6
24280,210,4
24281,174,3
24282,112,2
24283,210,4
24284,133,2
24285,133,2
24286,177,3
24287,210,4
24288,43,0
24289,41,0
24290,61,0
24291,143,3
24292,61,0
24293,61,0
24294,61,0
24295,61,0
24296,61,0
24297,39,0
24298,61,0
24299,246,5
24300,359,8
24301,271,6
24302,61,0
24303,174,3
24304,61,0
24305,324,7
24306,61,0
24307,61,0
24308,133,2
24309,141,3
24310,174,3
24311,323,7
24312,61,0
24313,97,1
24314,337,8
24315,133,2
24316,142,3
24317,61,0
24318,174,3
24319,61,0
24320,97,1
24321,174,3
24322,61,0
24323,210,4
24324,61,0
24325,75,1
24326,61,0
24327,287,6
24328,287,6
24329,158,3
24330,246,5
24331,323,7
24332,61,0
24333,61,0
24334,513,12
24335,110,2
24336,61,0
24337,174,3
24338,61,0
24339,174,3
24340,174,3
24341,110,2
24342,174,3
24343,133,2
24344,287,6
24345,61,0
24346,61,0
24347,297,7
24348,210,4
24349,287,6
24350,592,15
24351,138,3
24352,143,3
24353,37,0
24354,97,1
24355,324,7
24356,174,3
24357,133,2
24358,223,5
24359,275,6
24360,64,0
24361,323,7
24362,133,2
24363,61,0
24364,61,0
24365,159,3
24366,174,3
24367,133,2
24368,133,2
24369,174,3
24370,97,1
24371,210,4
24372,323,7
24373,61,0
24374,62,0
24375,61,0
24376,220,5
24377,97,1
24378,174,3
24379,97,1
24380,61,0
24381,61,0
24382,61,0
24383,109,2
24384,59,0
24385,97,1
24386,59,0
24387,61,0
24388,174,3
24389,38,0
24390,372,9
24391,174,3
24392,210,4
24393,61,0
24394,210,4
24395,287,6
24396,513,12
24397,210,4
24398,852,21
24399,133,2
24400,174,3
24401,102,2
24402,97,1
24403,61,0
24404,61,0
24405,61,0
24406,61,0
24407,61,0
24408,61,0
24409,61,0
24410,246,5
24411,61,0
24412,61,0
24413,287,6
24414,626,15
24415,97,1
24416,61,0
24417,61,0
24418,61,0
24419,61,0
24420,110,2
24421,287,6
24422,174,3
24423,97,1
24424,287,6
24425,61,0
24426,61,0
24427,61,0
24428,40,0
24429,97,1
24430,184,4
24431,174,3
24432,61,0
24433,43,0
24434,61,0
24435,181,4
24436,109,2
24437,174,3
24438,210,4
24439,97,1
24440,61,0
24441,61,0
24442,287,6
24443,97,1
24444,323,7
24445,67,1
24446,246,5
24447,61,0
24448,61,0
24449,104,2
24450,221,5
24451,61,0
24452,159,3
24453,287,6
24454,97,1
24455,97,1
24456,174,3
24457,174,3
24458,106,2
24459,61,0
24460,924,23
24461,61,0
24462,480,12
24463,610,15
24464,133,2
24465,61,0
24466,400,9
24467,97,1
24468,142,3
24469,72,1
24470,97,1
24471,61,0
24472,61,0
24473,142,3
24474,246,5
24475,97,1
24476,217,5
24477,287,6
24478,133,2
24479,61,0
24480,61,0
24481,549,13
24482,106,2
24483,210,4
24484,356,8
24485,99,1
24486,164,3
24487,255,6
24488,64,0
24489,61,0
24490,97,1
24491,61,0
24492,144,3
24493,176,3
24494,61,0
24495,174,3
24496,65,1
24497,210,4
24498,436,10
24499,38,0
24500,472,11
24501,61,0
24502,61,0
24503,61,0
24504,174,3
24505,400,9
24506,178,4
24507,133,2
24508,662,16
24509,134,2
24510,99,1
24511,61,0
24512,221,5
24513,61,0
24514,215,5
24515,133,2
24516,133,2
24517,246,5
24518,97,1
24519,99,1
24520,133,2
24521,41,0
24522,64,0
24523,67,1
24524,97,1
24525,159,3
24526,133,2
24527,72,1
24528,141,3
24529,215,5
24530,97,1
24531,174,3
24532,133,2
24533,246,5
24534,496,12
24535,61,0
24536,149,3
24537,513,12
24538,326,7
24539,97,1
24540,216,5
24541,133,2
24542,176,3
24543,97,1
24544,97,1
24545,44,0
24546,61,0
24547,61,0
24548,287,6
24549,158,3
24550,97,1
24551,332,8
24552,97,1
24553,287,6
24554,159,3
24555,61,0
24556,287,6
24557,246,5
24558,61,0
24559,61,0
24560,287,6
24561,174,3
24562,740,18
24563,133,2
24564,97,1
24565,210,4
24566,323,7
24567,323,7
24568,323,7
24569,61,0
24570,64,0
24571,359,8
24572,323,7
24573,698,17
24574,359,8
24575,211,4
24576,698,17
24577,61,0
24578,174,3
24579,97,1
24580,61,0
24581,61,0
24582,61,0
24583,97,1
24584,97,1
24585,97,1
24586,451,11
24587,400,9
24588,75,1
24589,775,19
24590,61,0
24591,662,16
24592,133,2
24593,174,3
24594,513,12
24595,813,20
24596,246,5
24597,246,5
24598,287,6
24599,97,1
24600,61,0
24601,287,6
24602,61,0
24603,246,5
24604,61,0
24605,174,3
24606,174,3
24607,40,0
24608,210,4
24609,246,5
24610,287,6
24611,61,0
24612,210,4
24613,40,0
24614,61,0
24615,61,0
24616,246,5
24617,209,4
24618,139,3
24619,159,3
24620,61,0
24621,246,5
24622,133,2
24623,185,4
24624,287,6
24625,61,0
24626,61,0
24627,61,0
24628,323,7
24629,61,0
24630,133,2
24631,61,0
24632,106,2
24633,61,0
24634,174,3
24635,210,4
24636,323,7
24637,133,2
24638,61,0
24639,146,3
24640,513,12
24641,97,1
24642,61,0
24643,51,0
24644,175,3
24645,287,6
24646,180,4
24647,698,17
24648,61,0
24649,61,0
24650,43,0
24651,246,5
24652,64,0
24653,111,2
24654,61,0
24655,257,6
24656,323,7
24657,364,9
24658,61,0
24659,251,6
24660,400,9
24661,61,0
24662,97,1
24663,133,2
24664,549,13
24665,61,0
24666,61,0
24667,61,0
24668,61,0
24669,246,5
24670,133,2
24671,386,9
24672,108,2
24673,61,0
24674,133,2
24675,174,3
24676,61,0
24677,174,3
24678,178,4
24679,61,0
24680,133,2
24681,61,0
24682,61,0
24683,97,1
24684,61,0
24685,40,0
24686,61,0
24687,216,5
24688,61,0
24689,97,1
24690,220,5
24691,61,0
24692,210,4
24693,97,1
24694,97,1
24695,400,9
24696,61,0
24697,102,2
24698,61,0
24699,61,0
24700,61,0
24701,158,3
24702,436,10
24703,321,7
24704,41,0
24705,596,15
24706,175,3
24707,323,7
24708,133,2
24709,66,1
24710,61,0
24711,61,0
24712,170,3
24713,61,0
24714,61,0
24715,111,2
24716,111,2
24717,40,0
24718,246,5
24719,400,9
24720,407,10
24721,133,2
24722,246,5
24723,214,5
24724,174,3
24725,400,9
24726,287,6
24727,182,4
24728,97,1
24729,61,0
24730,61,0
24731,61,0
24732,61,0
24733,97,1
24734,210,4
24735,61,0
24736,775,19
24737,210,4
24738,133,2
24739,210,4
24740,133,2
24741,97,1
24742,61,0
24743,136,2
24744,43,0
24745,133,2
24746,97,1
24747,97,1
24748,133,2
24749,97,1
24750,225,5
24751,323,7
24752,61,0
24753,61,0
24754,133,2
24755,61,0
24756,61,0
24757,272,6
24758,61,0
24759,210,4
24760,400,9
24761,514,12
24762,359,8
24763,100,1
24764,436,10
24765,176,3
24766,61,0
24767,133,2
24768,585,14
24769,549,13
24770,246,5
24771,61,0
24772,61,0
24773,61,0
24774,472,11
24775,246,5
24776,69,1
24777,61,0
24778,61,0
24779,549,13
24780,287,6
24781,133,2
24782,61,0
24783,210,4
24784,133,2
24785,40,0
24786,133,2
24787,133,2
24788,174,3
24789,97,1
24790,158,3
24791,43,0
24792,287,6
24793,97,1
24794,269,6
24795,174,3
24796,210,4
24797,287,6
24798,43,0
24799,61,0
24800,61,0
24801,174,3
24802,61,0
24803,102,2
24804,210,4
24805,137,3
24806,61,0
24807,513,12
24808,246,5
24809,61,0
24810,97,1
24811,65,1
24812,159,3
24813,61,0
24814,287,6
24815,97,1
24816,174,3
24817,61,0
24818,182,4
24819,400,9
24820,102,2
24821,246,5
24822,61,0
24823,148,3
24824,133,2
24825,527,13
24826,40,0
24827,287,6
24828,61,0
24829,513,12
24830,400,9
24831,436,10
24832,323,7
24833,246,5
24834,40,0
24835,224,5
24836,44,0
24837,146,3
24838,61,0
24839,61,0
24840,210,4
24841,61,0
24842,61,0
24843,133,2
24844,61,0
24845,174,3
24846,61,0
24847,103,2
24848,299,7
24849,261,6
24850,359,8
24851,174,3
24852,133,2
24853,270,6
24854,174,3
24855,61,0
24856,323,7
24857,287,6
24858,64,0
24859,43,0
24860,133,2
24861,177,3
24862,43,0
24863,61,0
24864,246,5
24865,61,0
24866,61,0
24867,210,4
24868,323,7
24869,210,4
24870,174,3
24871,287,6
24872,215,5
24873,246,5
24874,174,3
24875,210,4
24876,41,0
24877,174,3
24878,287,6
24879,39,0
24880,323,7
24881,287,6
24882,61,0
24883,41,0
24884,174,3
24885,61,0
24886,41,0
24887,72,1
24888,61,0
24889,97,1
24890,97,1
24891,95,1
24892,174,3
24893,210,4
24894,61,0
24895,61,0
24896,385,9
24897,61,0
24898,174,3
24899,61,0
24900,61,0
24901,97,1
24902,174,3
24903,133,2
24904,133,2
24905,61,0
24906,110,2
24907,359,8
24908,210,4
24909,174,3
24910,472,11
24911,323,7
24912,400,9
24913,276,6
24914,64,0
24915,190,4
24916,174,3
24917,323,7
24918,61,0
24919,109,2
24920,40,0
24921,210,4
24922,174,3
24923,61,0
24924,61,0
24925,97,1
24926,108,2
24927,61,0
24928,292,7
24929,210,4
24930,188,4
24931,97,1
24932,174,3
24933,246,5
24934,210,4
24935,61,0
24936,210,4
24937,61,0
24938,323,7
24939,61,0
24940,61,0
24941,259,6
24942,61,0
24943,61,0
24944,359,8
24945,158,3
24946,133,2
24947,287,6
24948,61,0
24949,188,4
24950,133,2
24951,43,0
24952,97,1
24953,97,1
24954,61,0
24955,61,0
24956,133,2
24957,61,0
24958,61,0
24959,359,8
24960,61,0
24961,61,0
24962,64,0
24963,436,10
24964,174,3
24965,400,9
24966,61,0
24967,287,6
24968,61,0
24969,61,0
24970,287,6
24971,97,1
24972,41,0
24973,174,3
24974,301,7
24975,246,5
24976,39,0
24977,97,1
24978,61,0
24979,97,1
24980,98,1
24981,61,0
24982,400,9
24983,40,0
24984,97,1
24985,359,8
24986,221,5
24987,174,3
24988,61,0
24989,174,3
24990,69,1
24991,44,0
24992,61,0
24993,739,18
24994,400,9
24995,287,6
24996,174,3
24997,246,5
24998,61,0
24999,246,5
25000,255,6
25001,359,8
25002,97,1
25003,39,0
25004,246,5
25005,61,0
25006,400,9
25007,61,0
25008,133,2
25009,174,3
25010,275,6
25011,55,0
25012,61,0
25013,215,5
25014,41,0
25015,186,4
25016,61,0
25017,61,0
25018,69,1
25019,287,6
25020,323,7
25021,174,3
25022,210,4
25023,133,2
25024,61,0
25025,287,6
25026,61,0
25027,61,0
25028,174,3
25029,61,0
25030,210,4
25031,359,8
25032,323,7
25033,556,14
25034,256,6
25035,436,10
25036,287,6
25037,147,3
25038,61,0
25039,174,3
25040,1010,26
25041,104,2
25042,72,1
25043,210,4
25044,323,7
25045,724,18
25046,61,0
25047,273,6
25048,246,5
25049,97,1
25050,65,1
25051,301,7
25052,61,0
25053,38,0
25054,585,14
25055,174,3
25056,61,0
25057,133,2
25058,221,5
25059,147,3
25060,549,13
25061,133,2
25062,210,4
25063,174,3
25064,97,1
25065,287,6
25066,61,0
25067,287,6
25068,161,3
25069,274,6
25070,436,10
25071,60,0
25072,97,1
25073,61,0
25074,97,1
25075,159,3
25076,133,2
25077,97,1
25078,216,5
25079,97,1
25080,323,7
25081,41,0
25082,61,0
25083,61,0
25084,97,1
25085,97,1
25086,43,0
25087,61,0
25088,210,4
25089,61,0
25090,61,0
25091,61,0
25092,295,7
25093,111,2
25094,210,4
25095,61,0
25096,61,0
25097,141,3
25098,61,0
25099,219,5
25100,174,3
25101,287,6
25102,246,5
25103,61,0
25104,61,0
25105,174,3
25106,97,1
25107,368,9
25108,133,2
25109,513,12
25110,97,1
25111,133,2
25112,210,4
25113,210,4
25114,61,0
25115,161,3
25116,61,0
25117,287,6
25118,61,0
25119,149,3
25120,136,2
25121,662,16
25122,97,1
25123,70,1
25124,513,12
25125,61,0
25126,287,6
25127,174,3
25128,363,9
25129,271,6
25130,61,0
25131,135,2
25132,61,0
25133,189,4
25134,61,0
25135,42,0
25136,133,2
25137,61,0
25138,61,0
25139,61,0
25140,337,8
25141,97,1
25142,133,2
25143,45,0
25144,174,3
25145,61,0
25146,436,10
25147,41,0
25148,210,4
25149,246,5
25150,61,0
25151,363,9
25152,256,6
25153,41,0
25154,61,0
25155,61,0
25156,61,0
25157,61,0
25158,272,6
25159,98,1
25160,213,4
25161,61,0
25162,174,3
25163,374,9
25164,75,1
25165,210,4
25166,133,2
25167,331,8
25168,210,4
25169,70,1
25170,246,5
25171,61,0
25172,174,3
25173,61,0
25174,359,8
25175,40,0
25176,210,4
25177,146,3
25178,76,1
25179,56,0
25180,61,0
25181,61,0
25182,61,0
25183,272,6
25184,513,12
25185,270,6
25186,174,3
25187,61,0
25188,133,2
25189,174,3
25190,210,4
25191,811,20
25192,174,3
25193,133,2
25194,436,10
25195,368,9
25196,51,0
25197,97,1
25198,210,4
25199,67,1
25200,246,5
25201,174,3
25202,61,0
25203,61,0
25204,210,4
25205,146,3
25206,61,0
25207,100,1
25208,472,11
25209,61,0
25210,61,0
25211,87,1
25212,626,15
25213,133,2
25214,49,0
25215,188,4
25216,246,5
25217,61,0
25218,133,2
25219,97,1
25220,61,0
25221,43,0
25222,61,0
25223,97,1
25224,210,4
25225,133,2
25226,97,1
25227,61,0
25228,61,0
25229,323,7
25230,97,1
25231,210,4
25232,323,7
25233,61,0
25234,61,0
25235,97,1
25236,287,6
25237,287,6
25238,174,3
25239,61,0
25240,141,3
25241,246,5
25242,174,3
25243,698,17
25244,210,4
25245,133,2
25246,133,2
25247,61,0
25248,484,12
25249,287,6
25250,498,12
25251,133,2
25252,40,0
25253,383,9
25254,662,16
25255,373,9
25256,43,0
25257,585,14
25258,97,1
25259,61,0
25260,140,3
25261,402,9
25262,41,0
25263,146,3
25264,775,19
25265,97,1
25266,40,0
25267,133,2
25268,97,1
25269,61,0
25270,329,8
25271,902,23
25272,287,6
25273,97,1
25274,287,6
25275,61,0
25276,174,3
25277,61,0
25278,133,2
25279,61,0
25280,149,3
25281,1193,30
25282,210,4
25283,61,0
25284,61,0
25285,104,2
25286,133,2
25287,210,4
25288,61,0
25289,41,0
25290,436,10
25291,174,3
25292,216,5
25293,97,1
25294,61,0
25295,436,10
25296,272,6
25297,210,4
25298,61,0
25299,70,1
25300,61,0
25301,158,3
25302,134,2
25303,400,9
25304,61,0
25305,61,0
25306,61,0
25307,298,7
25308,133,2
25309,186,4
25310,174,3
25311,61,0
25312,61,0
25313,75,1
25314,147,3
25315,436,10
25316,133,2
25317,238,5
25318,217,5
25319,42,0
25320,61,0
25321,210,4
25322,61,0
25323,133,2
25324,246,5
25325,61,0
25326,97,1
25327,210,4
25328,226,5
25329,61,0
25330,174,3
25331,513,12
25332,216,5
25333,61,0
25334,41,0
25335,73,1
25336,61,0
25337,113,2
25338,299,7
25339,210,4
25340,400,9
25341,185,4
25342,61,0
25343,61,0
25344,61,0
25345,61,0
25346,323,7
25347,287,6
25348,246,5
25349,41,0
25350,133,2
25351,444,11
25352,160,3
25353,210,4
25354,174,3
25355,41,0
25356,61,0
25357,246,5
25358,113,2
25359,133,2
25360,97,1
25361,174,3
25362,107,2
25363,61,0
25364,74,1
25365,133,2
25366,210,4
25367,171,3
25368,210,4
25369,133,2
25370,133,2
25371,400,9
25372,386,9
25373,400,9
25374,97,1
25375,133,2
25376,323,7
25377,97,1
25378,224,5
25379,97,1
25380,133,2
25381,329,8
25382,41,0
25383,97,1
25384,61,0
25385,287,6
25386,149,3
25387,739,18
25388,246,5
25389,287,6
25390,61,0
25391,336,8
25392,61,0
25393,281,6
25394,61,0
25395,97,1
25396,61,0
25397,513,12
25398,61,0
25399,400,9
25400,59,0
25401,133,2
25402,400,9
25403,133,2
25404,61,0
25405,148,3
25406,174,3
25407,43,0
25408,97,1
25409,133,2
25410,61,0
25411,400,9
25412,174,3
25413,61,0
25414,323,7
25415,436,10
25416,174,3
25417,210,4
25418,162,3
25419,133,2
25420,133,2
25421,249,5
25422,224,5
25423,39,0
25424,61,0
25425,188,4
25426,61,0
25427,108,2
25428,289,6
25429,549,13
25430,246,5
25431,287,6
25432,61,0
25433,436,10
25434,97,1
25435,144,3
25436,323,7
25437,61,0
25438,400,9
25439,61,0
25440,174,3
25441,258,6
25442,61,0
25443,133,2
25444,61,0
25445,287,6
25446,61,0
25447,97,1
25448,287,6
25449,97,1
25450,174,3
25451,486,12
25452,210,4
25453,159,3
25454,246,5
25455,258,6
25456,97,1
25457,61,0
25458,97,1
25459,210,4
25460,65,1
25461,61,0
25462,39,0
25463,287,6
25464,174,3
25465,61,0
25466,133,2
25467,626,15
25468,145,3
25469,287,6
25470,174,3
25471,97,1
25472,68,1
25473,287,6
25474,61,0
25475,38,0
25476,326,7
25477,472,11
25478,211,4
25479,84,1
25480,61,0
25481,40,0
25482,386,9
25483,173,3
25484,41,0
25485,174,3
25486,97,1
25487,174,3
25488,43,0
25489,174,3
25490,251,6
25491,61,0
25492,61,0
25493,147,3
25494,359,8
25495,174,3
25496,61,0
25497,385,9
25498,287,6
25499,246,5
25500,210,4
25501,61,0
25502,299,7
25503,739,18
25504,61,0
25505,97,1
25506,61,0
25507,61,0
25508,513,12
25509,811,20
25510,246,5
25511,174,3
25512,174,3
25513,97,1
25514,246,5
25515,70,1
25516,404,10
25517,179,4
25518,287,6
25519,97,1
25520,159,3
25521,254,6
25522,255,6
25523,133,2
25524,359,8
25525,224,5
25526,97,1
25527,97,1
25528,409,10
25529,61,0
25530,323,7
25531,133,2
25532,288,6
25533,246,5
25534,328,8
25535,174,3
25536,323,7
25537,174,3
25538,61,0
25539,436,10
25540,133,2
25541,61,0
25542,97,1
25543,519,13
25544,61,0
25545,246,5
25546,40,0
25547,259,6
25548,97,1
25549,108,2
25550,97,1
25551,97,1
25552,97,1
25553,246,5
25554,107,2
25555,98,1
25556,472,11
25557,359,8
25558,97,1
25559,174,3
25560,61,0
25561,436,10
25562,61,0
25563,174,3
25564,133,2
25565,61,0
25566,61,0
25567,174,3
25568,852,21
25569,61,0
25570,698,17
25571,40,0
25572,97,1
25573,61,0
25574,526,13
25575,174,3
25576,108,2
25577,97,1
25578,169,3
25579,133,2
25580,246,5
25581,254,6
25582,174,3
25583,149,3
25584,219,5
25585,61,0
25586,61,0
